Price,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AEVA,ATRO,DRD,GRPN,NGVC,RDFN,ROOT,TDUP,AEVA,ATRO,DRD,GRPN,NGVC,RDFN,ROOT,TDUP
Date,,,,,,,,,,,,,,,,
2022-03-24,21.899999618530273,13.770000457763672,8.57537841796875,19.3700008392334,16.458600997924805,19.450000762939453,38.52000045776367,7.920000076293945,140460,454800,273700,515200,65300,2226100,78739,380400
2022-03-25,21.5,13.739999771118164,8.522982597351074,18.989999771118164,16.449848175048828,18.299999237060547,36.720001220703125,7.510000228881836,130040,243500,96100,405400,67800,2391600,197978,373300
2022-03-28,21.25,13.380000114440918,8.042691230773926,19.649999618530273,16.397350311279297,18.270000457763672,37.439998626708984,7.760000228881836,114940,159600,232900,620100,94900,2209900,148611,377200
2022-03-29,22.850000381469727,13.399999618530273,8.182413101196289,20.65999984741211,16.764846801757812,20.1299991607666,40.5,8.850000381469727,146500,100000,161600,770900,80700,2983900,231194,790200
2022-03-30,22.25,13.069999694824219,8.287202835083008,19.25,16.738595962524414,18.8799991607666,37.97999954223633,8.430000305175781,98340,83900,139300,672700,81900,2295300,167844,643800
2022-03-31,21.649999618530273,12.930000305175781,8.182413101196289,19.229999542236328,17.14984703063965,18.040000915527344,35.459999084472656,7.699999809265137,165840,144500,248800,712600,53200,2157300,110611,548600
2022-04-01,20.549999237060547,13.020000457763672,8.514249801635742,19.15999984741211,17.351089477539062,17.510000228881836,36.18000030517578,7.579999923706055,274940,147100,248700,504800,50400,2547400,103206,494000
2022-04-04,22.0,12.510000228881836,8.313401222229004,19.959999084472656,17.718589782714844,18.15999984741211,38.15999984741211,8.029999732971191,187420,106600,310300,573200,190400,3464500,132811,1051500
2022-04-05,21.0,11.630000114440918,7.902971267700195,20.280000686645508,17.456090927124023,17.149999618530273,35.099998474121094,7.71999979019165,204440,165300,192400,866000,53300,2249600,143267,354800
2022-04-06,20.950000762939453,11.430000305175781,7.6759233474731445,19.780000686645508,17.63109016418457,16.18000030517578,33.84000015258789,7.610000133514404,166500,144300,301800,691100,46100,2767300,119194,567100
2022-04-07,20.299999237060547,11.699999809265137,7.78944730758667,19.959999084472656,17.9285888671875,15.729999542236328,33.29999923706055,7.360000133514404,197480,132300,195200,554400,41100,1867700,108700,498700
2022-04-08,18.950000762939453,11.369999885559082,7.972830295562744,20.059999465942383,18.584829330444336,15.34000015258789,32.400001525878906,7.579999923706055,176240,112300,190900,731500,93800,1900000,153283,580100
2022-04-11,18.600000381469727,11.289999961853027,7.981564998626709,19.440000534057617,18.16483497619629,15.420000076293945,32.400001525878906,7.900000095367432,129800,62800,198600,756300,46400,2185400,103561,449100
2022-04-12,18.700000762939453,11.579999923706055,8.068888664245605,19.59000015258789,17.587339401245117,15.279999732971191,32.58000183105469,8.100000381469727,137420,63800,221400,700100,61900,2071700,166661,1106800
2022-04-13,19.149999618530273,11.920000076293945,8.409459114074707,19.65999984741211,18.156082153320312,15.210000038146973,33.47999954223633,8.109999656677246,112580,54900,362200,503200,106800,1286600,98911,718000
2022-04-14,19.0,11.970000267028809,8.514249801635742,19.81999969482422,18.392333984375,14.569999694824219,31.139999389648438,8.199999809265137,193980,75500,260500,613400,56100,2183200,114494,480200
2022-04-18,18.049999237060547,11.699999809265137,8.409459114074707,19.360000610351562,17.989837646484375,14.149999618530273,28.979999542236328,7.699999809265137,240560,78100,185600,567800,33900,1535100,188794,464600
2022-04-19,19.049999237060547,11.630000114440918,8.199878692626953,20.700000762939453,18.1998348236084,14.779999732971191,31.31999969482422,8.8100004196167,192280,63800,186900,911500,54700,1652700,154389,1058900
2022-04-20,17.899999618530273,11.59000015258789,8.278470039367676,19.739999771118164,20.22981834411621,14.380000114440918,30.239999771118164,8.210000038146973,148420,79200,125600,732100,209300,1839600,105650,439100
2022-04-21,17.200000762939453,11.130000114440918,7.79818058013916,19.510000228881836,20.719816207885742,13.479999542236328,28.079999923706055,8.09000015258789,241960,85900,232800,788600,241500,1795800,151806,641300
2022-04-22,17.149999618530273,10.979999542236328,7.492539882659912,18.780000686645508,19.328577041625977,12.84000015258789,28.079999923706055,7.340000152587891,223000,94300,177200,606000,253100,2473100,122467,539700
2022-04-25,17.899999618530273,10.729999542236328,7.22183084487915,20.09000015258789,18.78607940673828,13.079999923706055,28.799999237060547,7.170000076293945,256540,135300,165500,873500,72600,2257600,182350,747400
2022-04-26,17.25,10.319999694824219,7.055912017822266,19.3700008392334,18.077333450317383,12.210000038146973,29.8799991607666,7.0,138680,105500,111300,776800,65700,5027000,257022,596500
2022-04-27,16.899999618530273,10.0,7.0209808349609375,19.1200008392334,18.234830856323242,11.970000267028809,31.139999389648438,6.789999961853027,181860,160900,96900,803700,41100,1945800,244211,1316200
2022-04-28,17.149999618530273,10.079999923706055,7.195631980895996,20.280000686645508,18.234830856323242,12.039999961853027,34.380001068115234,7.070000171661377,180680,263300,190900,665600,36100,3015400,465056,873900
2022-04-29,16.399999618530273,9.6899995803833,6.986051082611084,19.510000228881836,17.84108543395996,11.149999618530273,34.7400016784668,6.590000152587891,285940,126200,323200,1160800,85200,3042900,282678,560100
2022-05-02,17.299999237060547,9.619999885559082,6.76773738861084,20.350000381469727,18.278583526611328,12.010000228881836,34.380001068115234,7.039999961853027,362200,83300,206900,674100,63700,3273700,142928,747200
2022-05-03,17.350000381469727,9.5,7.082108974456787,19.1299991607666,18.56732940673828,12.279999732971191,32.939998626708984,7.150000095367432,302260,205400,170200,907400,41900,1806900,95861,538400
2022-05-04,17.700000762939453,9.899999618530273,7.117039203643799,19.389999389648438,18.47108268737793,12.729999542236328,34.20000076293945,7.25,217160,125700,202800,818800,60600,2537400,95311,918400
2022-05-05,17.399999618530273,9.800000190734863,6.689144134521484,18.530000686645508,16.43235206604004,11.329999923706055,31.139999389648438,6.699999809265137,308580,289800,180500,662200,119400,3896000,125211,760700
2022-05-06,15.800000190734863,10.729999542236328,6.470829486846924,16.450000762939453,15.321110725402832,11.729999542236328,29.700000762939453,6.260000228881836,217440,252600,193300,1500400,215900,6706200,148350,1179800
2022-05-09,14.25,10.119999885559082,5.850818157196045,15.65999984741211,15.889854431152344,10.6899995803833,26.459999084472656,5.420000076293945,251260,258900,479800,3269300,124300,5368800,211300,1312000
2022-05-10,14.350000381469727,10.59000015258789,5.754759788513184,13.699999809265137,16.43235206604004,10.359999656677246,24.299999237060547,5.21999979019165,195740,153700,164000,5728000,97500,5788700,222322,1280400
2022-05-11,12.850000381469727,10.359999656677246,5.693632125854492,12.729999542236328,16.27485466003418,8.8100004196167,21.780000686645508,4.199999809265137,265460,152900,179900,2012900,116800,6335300,211461,2988600
2022-05-12,13.949999809265137,10.539999961853027,5.466585159301758,14.229999542236328,16.301101684570312,10.6899995803833,22.139999389648438,4.710000038146973,300100,103700,244200,2379800,46300,8960200,253306,1572900
2022-05-13,15.850000381469727,10.710000038146973,5.6150383949279785,14.760000228881836,16.30985450744629,11.420000076293945,24.479999542236328,4.849999904632568,372920,90900,149900,1367000,68800,4251600,207200,1100600
2022-05-16,16.0,10.640000343322754,5.606306076049805,14.119999885559082,16.38860321044922,10.350000381469727,22.139999389648438,4.840000152587891,336480,82200,122400,1025900,251000,3374900,138689,1069600
2022-05-17,16.899999618530273,11.199999809265137,5.632503509521484,14.3100004196167,16.5111026763916,11.15999984741211,23.940000534057617,5.03000020980835,203940,96400,166500,859200,50200,3012900,109939,1070500
2022-05-18,15.899999618530273,10.760000228881836,5.545178413391113,12.699999809265137,15.37360954284668,10.25,23.579999923706055,4.400000095367432,157720,88300,176400,1146000,161400,2796000,94683,1184200
2022-05-19,15.949999809265137,10.510000228881836,5.833352565765381,12.520000457763672,14.804865837097168,10.720000267028809,24.1200008392334,4.409999847412109,187460,109800,216400,934100,68600,3441100,70928,873600
2022-05-20,15.800000190734863,10.149999618530273,5.859550476074219,12.069999694824219,14.07862377166748,10.430000305175781,23.219999313354492,4.389999866485596,169460,96100,190200,1094300,134600,2870300,100994,1222400
2022-05-23,14.5,10.029999732971191,5.877015590667725,12.130000114440918,14.831113815307617,10.3100004196167,21.780000686645508,4.369999885559082,164960,96000,136500,1053900,97300,1862500,184650,976800
2022-05-24,13.399999618530273,9.899999618530273,5.999271392822266,11.430000305175781,14.498618125915527,9.390000343322754,22.31999969482422,4.070000171661377,167800,88500,153000,1544200,124100,3086000,146028,583300
2022-05-25,14.100000381469727,10.0600004196167,5.7809576988220215,13.970000267028809,15.154861450195312,9.970000267028809,23.040000915527344,4.380000114440918,136100,71300,137600,1824800,72400,1938600,72339,1135400
2022-05-26,14.600000381469727,10.220000267028809,5.7809576988220215,15.489999771118164,15.592355728149414,9.949999809265137,23.399999618530273,4.510000228881836,191540,59300,99300,1851800,96400,3071000,75144,1029000
2022-05-27,15.800000190734863,10.550000190734863,5.850818157196045,15.579999923706055,15.671552658081055,10.609999656677246,25.559999465942383,4.420000076293945,161140,141800,109700,1826800,42900,2451100,92289,820800
2022-05-31,16.25,10.5,5.9294114112854,15.449999809265137,15.539560317993164,9.800000190734863,25.020000457763672,4.179999828338623,227220,63900,270000,846600,227400,3398300,190822,1118800
2022-06-01,14.949999809265137,10.520000457763672,5.842084884643555,15.449999809265137,15.081997871398926,9.739999771118164,24.65999984741211,3.990000009536743,168920,89100,111600,1060900,83900,2757400,103867,1115500
2022-06-02,15.449999809265137,10.800000190734863,6.2612481117248535,15.680000305175781,15.539560317993164,10.949999809265137,26.639999389648438,4.5,159480,63700,271300,686600,66200,3556100,91172,1124100
2022-06-03,14.949999809265137,10.739999771118164,5.999271392822266,14.90999984741211,15.469171524047852,10.630000114440918,25.739999771118164,4.21999979019165,129020,89700,162300,532500,91600,1911100,86706,839400
2022-06-06,15.5,10.829999923706055,5.824620246887207,15.020000457763672,15.407571792602539,10.4399995803833,25.739999771118164,4.03000020980835,146600,71000,140400,504300,117100,2259100,120683,998400
2022-06-07,15.25,10.890000343322754,5.877015590667725,14.760000228881836,15.319580078125,10.90999984741211,25.559999465942383,3.9000000953674316,156720,58600,174400,427300,50300,1752200,125944,1112400
2022-06-08,14.800000190734863,11.680000305175781,5.842084884643555,16.3700008392334,14.897214889526367,11.0600004196167,25.920000076293945,4.269999980926514,135180,129100,93400,919000,51600,1931000,74544,2159200
2022-06-09,14.050000190734863,11.279999732971191,5.632503509521484,16.270000457763672,14.818020820617676,10.319999694824219,23.399999618530273,3.859999895095825,123320,85800,121000,809800,48000,3123900,111500,643900
2022-06-10,14.300000190734863,11.510000228881836,5.9294114112854,15.300000190734863,14.906014442443848,9.59000015258789,22.139999389648438,3.759999990463257,212440,169000,401800,768700,40600,4223600,68289,719400
2022-06-13,13.399999618530273,11.550000190734863,5.518980026245117,14.6899995803833,14.16687297821045,8.550000190734863,20.700000762939453,3.5199999809265137,182740,581500,300100,545000,83100,4764000,114278,1175900
2022-06-14,13.699999809265137,10.84000015258789,5.396724700927734,14.789999961853027,14.906014442443848,8.130000114440918,21.059999465942383,3.390000104904175,153560,199800,203600,581300,61600,4601400,109822,1266600
2022-06-15,14.649999618530273,11.34000015258789,5.571375846862793,15.069999694824219,15.0556001663208,8.029999732971191,22.68000030517578,3.569999933242798,231360,191700,205700,608400,68300,6252600,139161,1751900
2022-06-16,13.5,10.829999923706055,5.711097240447998,14.0600004196167,14.545241355895996,7.239999771118164,21.239999771118164,3.430000066757202,201560,132200,168700,734200,87500,4181500,138589,1937700
2022-06-17,14.949999809265137,11.079999923706055,5.571375846862793,14.890000343322754,13.762104988098145,7.789999961853027,22.68000030517578,3.509999990463257,426920,249000,488800,852500,69300,4637600,172317,4960900
2022-06-21,15.899999618530273,10.970000267028809,5.6237711906433105,15.34000015258789,14.246068000793457,7.920000076293945,23.219999313354492,3.4800000190734863,238600,128700,199700,932900,95300,3538500,162328,1872800
2022-06-22,17.049999237060547,10.760000228881836,5.6150383949279785,14.90999984741211,13.929291725158691,8.300000190734863,23.940000534057617,3.430000066757202,325380,117500,196700,619600,56900,3374400,159800,1966700
2022-06-23,17.149999618530273,10.760000228881836,5.318130970001221,15.529999732971191,13.946889877319336,9.029999732971191,26.280000686645508,3.3499999046325684,244220,63800,213500,600400,67900,3940700,197283,1713600
2022-06-24,17.950000762939453,10.760000228881836,5.632503509521484,15.699999809265137,14.66843032836914,9.670000076293945,24.299999237060547,3.119999885559082,630700,159400,195100,1230200,322000,4069900,963717,9667000
2022-06-27,17.100000381469727,10.850000381469727,5.64996862411499,14.09000015258789,14.615635871887207,9.430000305175781,24.1200008392334,2.809999942779541,317380,99000,166700,773200,54800,2821000,140106,1930200
2022-06-28,16.299999237060547,10.539999961853027,5.335596561431885,13.260000228881836,14.334059715270996,9.010000228881836,22.68000030517578,2.7200000286102295,157740,71800,138000,892900,40200,2727200,95561,1849800
2022-06-29,15.050000190734863,9.829999923706055,5.309399127960205,11.899999618530273,14.149272918701172,8.600000381469727,20.8799991607666,2.559999942779541,213540,97900,180600,1112100,29200,1897800,121383,1316800
2022-06-30,15.649999618530273,10.170000076293945,5.1260151863098145,11.300000190734863,14.034883499145508,8.239999771118164,21.420000076293945,2.5,139400,127600,264500,1148500,54100,2112100,90672,1313400
2022-07-01,15.399999618530273,10.399999618530273,5.19587516784668,10.989999771118164,14.307660102844238,8.960000038146973,21.239999771118164,2.549999952316284,136620,56000,329100,1212700,40200,3205000,51822,1488200
2022-07-05,16.399999618530273,10.0600004196167,5.029956817626953,11.770000457763672,13.946889877319336,9.569999694824219,21.780000686645508,2.700000047683716,276860,73300,378200,1030900,51800,2454900,70306,1395000
2022-07-06,16.850000381469727,9.930000305175781,4.951363563537598,10.640000343322754,14.105277061462402,9.270000457763672,20.520000457763672,2.5899999141693115,152460,60000,258600,741600,41000,2479200,133656,1396800
2022-07-07,17.950000762939453,10.1899995803833,5.056154251098633,10.960000038146973,14.422051429748535,9.710000038146973,21.239999771118164,2.680000066757202,168260,78000,151200,769300,43000,2154200,122806,875100
2022-07-08,18.299999237060547,10.109999656677246,4.933899402618408,10.649999618530273,14.29886245727539,9.5,20.700000762939453,2.4800000190734863,125540,92100,98100,772000,37000,1730000,92122,945100
2022-07-11,16.700000762939453,9.84000015258789,4.881503105163574,9.720000267028809,14.228466987609863,8.479999542236328,18.540000915527344,2.430000066757202,146060,39100,87300,1120400,34600,3096500,236556,1711800
2022-07-12,16.350000381469727,10.020000457763672,4.8465728759765625,9.739999771118164,14.809220314025879,8.600000381469727,18.899999618530273,2.2300000190734863,239380,27100,99600,592900,88500,2825800,129183,1123200
2022-07-13,16.200000762939453,9.880000114440918,5.056154251098633,9.520000457763672,14.386855125427246,8.529999732971191,18.18000030517578,2.140000104904175,246620,31400,111200,869400,70300,2249700,193472,1092400
2022-07-14,16.200000762939453,9.75,4.933899402618408,8.890000343322754,14.096478462219238,8.430000305175781,18.719999313354492,2.069999933242798,249640,48700,222700,1129500,39600,1435500,71544,781600
2022-07-15,16.25,10.079999923706055,4.8465728759765625,9.640000343322754,14.49244499206543,8.739999771118164,18.719999313354492,1.9299999475479126,137120,58500,176600,1501100,52700,1385700,65111,1202500
2022-07-18,15.050000190734863,10.489999771118164,4.785444736480713,10.180000305175781,14.809220314025879,8.890000343322754,18.540000915527344,2.1500000953674316,533620,86200,172100,1104600,38300,1744600,84711,2225800
2022-07-19,17.0,10.489999771118164,4.925166130065918,11.279999732971191,14.650829315185547,9.609999656677246,18.899999618530273,2.0299999713897705,332780,47300,104700,1321400,62800,1630400,55461,2279200
2022-07-20,18.850000381469727,10.489999771118164,4.706851482391357,12.050000190734863,14.800422668457031,10.039999961853027,19.6200008392334,2.299999952316284,355060,55700,145900,1530200,23800,1953800,106583,1652000
2022-07-21,19.049999237060547,10.40999984741211,5.003759384155273,11.760000228881836,14.686031341552734,9.8100004196167,19.6200008392334,2.190000057220459,247380,60900,174800,596000,36900,2294100,50317,1621500
2022-07-22,17.600000381469727,10.239999771118164,4.951363563537598,10.579999923706055,14.677228927612305,9.300000190734863,18.18000030517578,2.119999885559082,189280,58400,155400,828800,41500,1727600,76472,1502200
2022-07-25,16.549999237060547,10.470000267028809,5.021224498748779,10.479999542236328,14.66843032836914,9.140000343322754,19.079999923706055,2.109999895095825,248320,44500,154900,439600,41500,1552300,108550,997700
2022-07-26,15.399999618530273,10.319999694824219,5.300666332244873,10.039999961853027,14.404454231262207,8.630000114440918,18.18000030517578,2.0,413300,31900,156600,392900,36500,2213300,47822,1597800
2022-07-27,16.299999237060547,10.65999984741211,5.344329357147217,10.520000457763672,15.0556001663208,8.850000381469727,18.899999618530273,2.009999990463257,172260,78400,175700,372800,77500,2315400,69583,823400
2022-07-28,17.299999237060547,10.770000457763672,5.353061676025391,10.649999618530273,14.624433517456055,8.960000038146973,19.440000534057617,2.109999895095825,204960,54700,193000,436100,51800,1917100,82383,2751800
